order_id,customer_id,order_date,total_amount,payment_method,shipping_country
6441999,1231589,2025-01-01,0.0,Credit Card,Korea
6442087,1462342,2023-01-16,1428.24,PayPal,Botswana
6442290,1352553,2022-03-14,1442.73,Bank Transfer,New Zealand
6442734,95916,2024-09-17,2138.3,PayPal,Cocos (Keeling) Islands
6443493,1680482,2024-02-05,3815.49,Bank Transfer,Micronesia
6443769,1525318,2024-05-28,3134.92,Bank Transfer,Martinique
6444746,433491,2022-08-28,2250.17,PayPal,Chad
6445123,1357,2022-08-21,1224.57,Cash,Honduras
6445746,1737206,2022-08-21,1219.81,Cash,Finland
6446310,711889,2022-04-26,2559.84,PayPal,Oman
6446404,787513,2022-06-11,935.48,Credit Card,Morocco
6446496,305422,2022-06-09,2322.42,Credit Card,Lesotho
6446581,635419,2023-02-17,5910.78,Bank Transfer,Lithuania
6446672,1443387,2022-04-15,1589.51,PayPal,Singapore
6447110,823795,2024-07-19,2442.66,Cash,Nicaragua
6447266,140034,2022-03-22,1560.04,Cash,Marshall Islands
6448088,1195585,2023-02-07,6822.16,PayPal,Syrian Arab Republic
6448137,1082543,2022-09-25,3012.37,Cash,Spain
6448532,188360,2025-05-19,1030.08,PayPal,Afghanistan
6449281,1227323,2023-02-01,464.9,Cash,Tonga
6449534,1651758,2025-08-22,2826.26,Bank Transfer,Western Sahara
6450382,1824211,2022-12-12,1380.84,Cash,Svalbard & Jan Mayen Islands
6450544,926536,2023-05-12,2587.91,Bank Transfer,Saint Pierre and Miquelon
6451187,36534,2021-11-25,1776.32,Credit Card,Bulgaria
6451260,1244496,2025-03-15,2440.39,Cash,Antarctica (the territory South of 60 deg S)
6453089,188530,2023-06-06,416.2,Cash,Armenia
6453540,739278,2025-06-21,2397.48,PayPal,Cocos (Keeling) Islands
6453910,272840,2023-07-02,4077.17,Bank Transfer,Reunion
6454074,1305244,2024-11-28,1339.44,PayPal,Niue
6454554,163790,2022-11-02,1781.13,Bank Transfer,Timor-Leste
6454789,151449,2021-11-26,0.0,Cash,Philippines
6454797,1830838,2024-01-13,1527.45,Bank Transfer,Holy See (Vatican City State)
6454882,903794,2023-05-06,1509.06,Cash,Madagascar
6455303,284825,2025-04-10,0.0,PayPal,Moldova
6455585,940488,2024-01-06,103.61,Credit Card,Ethiopia
6455686,1131218,2021-10-18,3342.87,Cash,Eritrea
6456119,796690,2024-04-01,3391.42,Cash,Vanuatu
6456200,32248,2024-09-27,4886.72,Bank Transfer,Bulgaria
6456427,174226,2024-04-20,3499.15,Credit Card,Mexico
6459698,117342,2024-03-05,9145.78,Credit Card,Monaco
6459787,877136,2024-03-23,621.04,PayPal,Sri Lanka
6459875,1979683,2023-11-27,1998.91,Bank Transfer,Monaco
6460271,178403,2023-04-05,675.22,Bank Transfer,Monaco
6460275,863162,2023-02-14,2662.37,Cash,Costa Rica
6460582,1343930,2024-03-30,767.22,Bank Transfer,Turkmenistan
6461349,21063,2022-09-09,3924.83,PayPal,Vietnam
6461393,1800904,2021-10-19,2534.64,PayPal,Tokelau
6462152,589142,2021-11-14,1668.09,Cash,Czech Republic
6462337,1794224,2025-04-04,571.28,PayPal,Solomon Islands
6462661,1321524,2024-06-26,2498.68,Bank Transfer,Hungary
6462842,1849103,2023-03-05,1853.73,Credit Card,Zimbabwe
6463760,464343,2021-09-07,1571.41,Cash,Malta
6464052,990358,2025-08-24,619.4,Cash,Canada
6464450,1722397,2021-12-19,554.4,PayPal,Cambodia
6464486,1312304,2025-05-12,4722.04,Bank Transfer,Marshall Islands
6464648,1762879,2023-07-23,2356.78,Bank Transfer,Seychelles
6465333,369057,2022-07-09,576.82,PayPal,New Zealand
6465811,490496,2025-02-12,3009.27,Credit Card,Mauritius
6467555,1690310,2022-03-12,438.93,Cash,Mozambique
6468263,412168,2022-10-06,1670.72,Bank Transfer,Gabon
6468561,501647,2022-12-31,1344.33,Cash,Cook Islands
6468704,381167,2024-01-14,931.9,PayPal,Isle of Man
6469418,1707386,2023-03-27,2426.44,Bank Transfer,Finland
6469653,1676623,2022-10-15,2286.85,Bank Transfer,Saint Lucia
6470333,425824,2022-11-21,248.04,Cash,Dominican Republic
6470353,1607861,2021-12-20,928.38,Credit Card,Saint Lucia
6470433,1668966,2021-11-16,1982.14,Credit Card,Saint Kitts and Nevis
6470865,1023066,2022-10-14,0.0,Credit Card,Benin
6472692,845049,2023-12-12,2286.58,Credit Card,Tonga
6473007,218112,2022-06-30,3993.22,PayPal,South Georgia and the South Sandwich Islands
6473282,1250702,2022-04-20,3545.79,Bank Transfer,Tajikistan
6473902,1404020,2022-03-16,2046.16,Bank Transfer,Senegal
6473927,122372,2024-03-17,3006.21,Credit Card,Nigeria
6474114,1987816,2024-08-29,1665.99,PayPal,Guatemala
6474121,900554,2023-08-19,1526.46,Bank Transfer,Hungary
6474218,693179,2021-12-01,1937.3,Bank Transfer,Equatorial Guinea
6474293,684161,2023-02-19,2080.33,Cash,Jordan
6474370,1940271,2023-08-06,792.32,Bank Transfer,China
6474432,735777,2024-09-30,1232.27,Bank Transfer,Pitcairn Islands
6475075,909427,2024-05-21,3921.05,Credit Card,Niue
6476302,411614,2023-07-23,544.76,PayPal,Chad
6476578,1686080,2023-06-12,1530.35,PayPal,Swaziland
6476848,1406567,2024-12-02,1962.48,PayPal,Hong Kong
6477192,1412353,2023-07-07,4612.04,Bank Transfer,Israel
6477778,140034,2023-11-01,1444.28,Bank Transfer,Lebanon
6478163,1675123,2022-07-08,5103.89,Credit Card,Iceland
6478659,571193,2022-01-05,1151.2,Credit Card,Sierra Leone
6479233,300095,2023-11-19,2152.63,Credit Card,Guyana
6479814,1335979,2022-04-16,850.06,Cash,Equatorial Guinea
6479928,1460381,2023-03-01,0.0,Bank Transfer,Syrian Arab Republic
6480281,1862550,2024-09-01,1538.12,PayPal,Cayman Islands
6480480,1208673,2025-07-06,281.69,Cash,Uzbekistan
6480724,753544,2024-09-20,1171.23,Bank Transfer,Antigua and Barbuda
6482355,523890,2023-04-14,1098.06,Credit Card,Bahamas
6482715,1002606,2022-06-30,660.12,Credit Card,Slovenia
6482962,372096,2023-05-16,1444.1,Cash,Angola
6482983,722871,2023-10-07,3305.05,Credit Card,Senegal
6483836,1891694,2024-09-06,1508.77,Bank Transfer,South Africa
6484409,1524642,2022-01-19,0.0,PayPal,Vietnam
6484683,225715,2023-12-26,7594.46,Bank Transfer,Brazil
6484771,1936270,2023-03-20,1470.14,Bank Transfer,Pitcairn Islands
6484953,1215880,2024-05-31,807.62,Bank Transfer,Saint Pierre and Miquelon
6485556,796957,2024-11-18,876.96,Cash,Saint Vincent and the Grenadines
6485845,519124,2023-11-12,601.56,Cash,Cook Islands
6486249,1821655,2022-08-26,417.35,Cash,Maldives
6486471,709784,2023-09-18,1274.98,Cash,Estonia
6486819,103069,2023-04-30,1129.0,Bank Transfer,Central African Republic
6487009,722017,2025-02-23,2480.52,Cash,Cambodia
6487481,1194394,2024-10-01,1108.98,Bank Transfer,Afghanistan
6487527,971661,2023-03-19,6845.21,Bank Transfer,Israel
6487651,147347,2024-07-16,2555.14,Cash,Cape Verde
6487660,887690,2023-12-21,2788.42,Cash,France
6488074,400395,2021-12-15,1381.74,Credit Card,Cayman Islands
6488684,1615356,2025-06-03,0.0,Cash,Belarus
6489707,1784190,2022-05-28,5322.14,Cash,Falkland Islands (Malvinas)
6489979,72774,2025-01-11,3067.21,Credit Card,Poland
6491869,365771,2022-06-15,2266.22,Cash,Nicaragua
6492290,158020,2021-11-14,69.9,Credit Card,Liberia
6493390,1539495,2023-01-25,1949.56,Cash,Timor-Leste
6493746,680748,2024-10-28,1920.54,Credit Card,Italy
6493880,696757,2025-05-18,3802.69,Credit Card,Turkmenistan
6493963,1594079,2023-11-23,2532.44,Bank Transfer,Egypt
6494904,1499670,2022-05-19,576.48,Credit Card,Saint Vincent and the Grenadines
6495481,557461,2023-08-17,2900.6,Credit Card,Serbia
6495977,1067811,2024-07-17,4011.03,Bank Transfer,Anguilla
6496319,700544,2024-06-13,492.48,Cash,Slovenia
6496342,760769,2023-01-25,1313.02,Cash,Bulgaria
6496598,205295,2024-01-28,2048.04,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
6496635,714998,2023-05-27,2664.68,Cash,Madagascar
6498475,1554869,2025-07-24,844.15,Credit Card,Iraq
6498846,1332038,2024-05-23,2842.27,PayPal,Armenia
6499048,1642238,2024-05-19,7384.54,PayPal,Japan
6499128,991098,2023-08-09,2200.77,Cash,Saint Vincent and the Grenadines
6499240,1503881,2022-06-23,0.0,Cash,Canada
6500177,779898,2023-05-13,1893.76,Credit Card,Hungary
6500979,496360,2023-02-11,0.0,PayPal,Holy See (Vatican City State)
6501268,492292,2021-11-12,2628.66,Cash,Gibraltar
6501350,1275990,2021-11-05,1938.67,Credit Card,Brunei Darussalam
6502968,1595928,2025-02-10,1686.06,Cash,Liechtenstein
6503576,929192,2025-02-18,1937.6,PayPal,Tunisia
6503954,824314,2021-12-11,4348.64,PayPal,Syrian Arab Republic
6504197,501450,2023-11-19,344.24,Credit Card,Guernsey
6504260,792760,2024-09-13,1147.79,PayPal,Norfolk Island
6505071,1144601,2022-08-02,3765.64,Cash,Ethiopia
6507078,894249,2023-03-25,5992.31,Credit Card,Bahrain
6507119,754255,2021-12-29,0.0,Bank Transfer,India
6507586,1470746,2024-09-21,587.08,Cash,Wallis and Futuna
6507638,421295,2022-02-26,2269.7,Credit Card,Saint Vincent and the Grenadines
6508012,1472527,2023-12-30,0.0,Cash,French Southern Territories
6508278,530092,2023-03-10,4320.87,Bank Transfer,Brazil
6508814,1570119,2023-06-30,696.62,Credit Card,Canada
6508865,862311,2025-05-28,1144.1,Credit Card,Ghana
6509129,1787940,2024-04-23,776.7,PayPal,Vietnam
6509242,1039374,2023-10-15,91.4,Bank Transfer,Slovakia (Slovak Republic)
6509706,845124,2024-12-16,3368.64,Bank Transfer,Malaysia
6509731,560733,2022-07-24,2570.43,Credit Card,Dominican Republic
6510346,987716,2023-06-12,2425.68,Bank Transfer,Egypt
6510971,952696,2023-08-13,4163.74,Bank Transfer,Reunion
6511458,1140801,2022-08-12,1997.38,Cash,Philippines
6512301,563249,2025-01-16,1133.93,PayPal,Gabon
6512353,629664,2022-08-23,2834.64,Cash,Czech Republic
6512654,1635298,2023-05-14,1421.08,Bank Transfer,China
6512875,208124,2023-01-29,0.0,Cash,Indonesia
6513030,682413,2024-06-08,515.34,Bank Transfer,Austria
6513411,485179,2024-10-18,224.92,Bank Transfer,Luxembourg
6513467,1254676,2022-08-11,1415.38,Cash,Antarctica (the territory South of 60 deg S)
6513585,338079,2025-03-24,2681.88,Cash,Cayman Islands
6513739,1933676,2022-07-20,2046.79,Bank Transfer,Andorra
6514232,338079,2023-11-10,83.66,Bank Transfer,Reunion
6514865,1472016,2022-04-16,372.37,Bank Transfer,Jordan
6515133,903794,2025-06-05,1070.84,Credit Card,Israel
6515194,1213473,2022-06-18,986.86,PayPal,Qatar
6515231,735991,2025-08-11,2719.89,Bank Transfer,Portugal
6515390,1837035,2024-10-29,1509.4,Cash,New Caledonia
6515660,1778882,2024-12-13,0.0,PayPal,Sweden
6516392,411317,2021-11-06,1305.96,Cash,Syrian Arab Republic
6516909,221338,2024-07-02,848.4,Credit Card,Cuba
6517011,1303474,2023-05-11,983.64,Credit Card,Pitcairn Islands
6517073,1925353,2023-07-14,1868.01,Cash,Uzbekistan
6517499,105193,2023-01-02,171.08,Cash,Tuvalu
6517704,735565,2025-07-05,2096.31,Credit Card,Ghana
6517775,581598,2025-04-29,907.6,Bank Transfer,Malaysia
6517939,1606602,2022-11-10,2171.35,Bank Transfer,Japan
6518304,56524,2022-03-11,106.59,Credit Card,Saint Kitts and Nevis
6518948,1736878,2024-08-24,1628.54,Bank Transfer,Faroe Islands
6520379,524411,2021-11-23,4444.16,Bank Transfer,Sao Tome and Principe
6520506,1508714,2022-02-21,2490.75,Cash,Canada
6520721,655063,2021-09-11,280.92,Cash,United Arab Emirates
6520776,1108617,2024-08-20,0.0,Credit Card,Guinea-Bissau
6521366,1136216,2025-01-13,510.54,Credit Card,Madagascar
6522121,1862550,2025-01-31,0.0,Credit Card,Latvia
6523053,52404,2022-04-21,1563.89,Credit Card,Monaco
6523379,1640252,2022-02-27,0.0,Cash,Brazil
6523996,649872,2025-07-29,49.25,PayPal,Costa Rica
6524489,720522,2025-02-17,5973.23,Credit Card,Togo
6524529,1616723,2023-11-30,2356.97,Bank Transfer,Belgium
6524602,516465,2023-02-12,482.5,PayPal,Canada
6524854,357478,2024-07-10,3159.66,Bank Transfer,South Georgia and the South Sandwich Islands
6524900,1106289,2023-12-18,701.04,PayPal,Dominica
6524936,1490218,2023-11-16,3046.33,Cash,Guyana
6525088,1579543,2025-01-08,2784.59,Cash,Niger
6525590,1059888,2021-12-05,533.01,PayPal,Niue
6525603,36646,2025-05-12,5674.58,Bank Transfer,Panama
6525614,1387718,2024-02-29,3246.68,PayPal,Zambia
6526207,1081004,2022-07-26,183.87,Bank Transfer,Cambodia
6526606,1679096,2024-08-28,0.0,Cash,Singapore
6527338,1845249,2025-03-13,2351.54,Cash,Serbia
6527744,1566492,2023-11-30,0.0,Credit Card,Bouvet Island (Bouvetoya)
6528222,1425316,2025-06-03,1867.28,PayPal,Uzbekistan
6528769,105301,2022-08-12,717.62,Credit Card,Gibraltar
6528905,863455,2021-11-25,3746.7,Bank Transfer,Hong Kong
6529043,603666,2024-07-02,2468.66,PayPal,Faroe Islands
6529778,1063165,2025-07-09,1488.4,Bank Transfer,Chad
6530072,1074944,2024-11-16,0.0,Cash,Cambodia
6530442,1578713,2025-03-26,2126.75,PayPal,Japan
6531103,495301,2021-11-15,2990.43,Bank Transfer,North Macedonia
6531130,793510,2022-08-21,2174.21,Cash,Western Sahara
6531802,1256040,2025-03-07,129.85,Bank Transfer,Korea
6532110,1584486,2023-12-29,231.96,Bank Transfer,Dominican Republic
6532704,1817197,2023-11-14,862.11,PayPal,Cook Islands
6532723,1705337,2022-09-25,2704.78,Credit Card,Barbados
6533442,1887630,2024-04-25,1976.42,Cash,Israel
6533559,1631175,2022-04-11,0.0,PayPal,Estonia
6534156,1365269,2023-09-13,2512.77,Cash,Pakistan
6534205,1841443,2022-01-12,6150.43,PayPal,Turks and Caicos Islands
6534625,1891810,2024-09-30,3306.5,Bank Transfer,Uzbekistan
6534651,1874692,2023-07-02,2048.61,Cash,Uganda
6534652,619021,2022-09-27,537.96,Credit Card,Belize
6534711,518179,2022-08-15,203.23,PayPal,Nauru
6534758,1074291,2022-03-17,1671.5,Credit Card,Bahamas
6534937,312365,2023-11-16,884.15,Cash,Sri Lanka
6535036,1268681,2022-01-28,3007.57,PayPal,Togo
6535275,596455,2023-08-13,2738.64,Bank Transfer,Slovenia
6535403,1462342,2025-04-27,2796.5,PayPal,Burkina Faso
6535635,844745,2024-11-22,1036.41,Credit Card,Seychelles
6536261,375078,2022-11-06,0.0,PayPal,Gambia
6536297,1173911,2022-06-15,440.11,Cash,Ecuador
6536396,1633221,2023-01-26,292.43,Bank Transfer,Saudi Arabia
6536471,1472779,2025-07-27,4176.54,Cash,Congo
6536992,1462342,2025-04-29,3286.16,PayPal,Iceland
6537054,1988570,2023-04-25,1930.75,Bank Transfer,Israel
6537473,366481,2023-08-25,693.44,Credit Card,Saint Martin
6537917,706116,2021-09-10,979.17,PayPal,Kenya
6538261,1913962,2023-03-02,1462.7,Cash,Pakistan
6538569,817852,2021-11-23,361.94,Cash,Mauritius
6538579,1321453,2023-03-05,0.0,PayPal,Montenegro
6539387,269430,2023-03-04,321.57,PayPal,Mauritania
6540014,72774,2024-10-07,630.12,Bank Transfer,Germany
6541779,1943576,2025-08-22,951.54,Bank Transfer,Samoa
6542080,995821,2021-12-31,402.24,Bank Transfer,Heard Island and McDonald Islands
6542354,1342078,2022-12-29,2986.6,PayPal,Serbia
6542545,532787,2022-11-04,3346.2,PayPal,Mayotte
6542838,683599,2025-08-06,4933.34,Bank Transfer,Mexico
6542991,1641112,2022-11-04,541.16,Cash,Ireland
6543224,1446595,2023-05-26,2150.68,Bank Transfer,United Kingdom
6543579,1600563,2025-03-26,769.98,Credit Card,Kyrgyz Republic
6544312,1749695,2024-07-09,886.41,Credit Card,Barbados
6545103,534935,2023-04-10,3709.38,Credit Card,Cook Islands
6545312,1164486,2023-03-28,1381.44,PayPal,Croatia
6546674,759025,2023-11-17,0.0,Bank Transfer,Macao
6546747,623188,2023-06-06,0.0,Credit Card,South Africa
6546865,1331404,2024-06-13,2063.55,Cash,Malawi
6547413,1632125,2022-02-01,0.0,PayPal,Papua New Guinea
6548038,67368,2025-03-27,1058.31,Bank Transfer,India
6548040,1023066,2024-01-26,2911.12,PayPal,South Africa
6549000,236351,2022-02-23,0.0,PayPal,Gabon
6549346,1433185,2025-01-19,2859.53,Bank Transfer,Australia
6549917,757196,2024-12-13,1316.59,Cash,Saint Pierre and Miquelon
6551136,1209517,2024-01-01,3114.21,Credit Card,Afghanistan
6551265,695403,2022-08-25,2642.18,PayPal,Dominica
6551752,1053221,2023-11-11,1119.06,Credit Card,Mongolia
6551906,1121756,2023-05-10,3259.65,Credit Card,Afghanistan
6551928,270533,2022-01-08,1337.11,PayPal,Indonesia
6552850,1152635,2021-10-26,4741.35,Bank Transfer,Uganda
6553132,1803914,2023-06-15,2074.52,Cash,North Macedonia
6553240,1861079,2022-10-20,841.45,Cash,Armenia
6553840,1087240,2021-12-16,0.0,Cash,Sweden
6554001,39148,2023-06-09,0.0,Credit Card,Mexico
6554539,1767214,2021-09-12,3517.67,Credit Card,Micronesia
6554568,1777967,2023-09-27,2909.75,Cash,United Arab Emirates
6554866,1589202,2025-08-22,945.28,PayPal,Jamaica
6554945,246663,2024-02-23,1307.94,Cash,Uruguay
6555104,126218,2021-10-12,0.0,Bank Transfer,Syrian Arab Republic
6555624,686721,2022-05-09,562.17,Credit Card,Guadeloupe
6556057,195385,2024-02-08,1130.76,Bank Transfer,Tanzania
6556724,1626770,2021-10-17,3111.94,Bank Transfer,Guadeloupe
6556767,547585,2024-08-03,793.72,Bank Transfer,Mongolia
6556878,419108,2024-02-21,1184.89,Cash,Bolivia
6556951,1785137,2022-10-25,1297.4,PayPal,Andorra
6557071,1268681,2023-11-07,966.39,Cash,Dominican Republic
6558046,891528,2022-01-15,344.97,Bank Transfer,Canada
6558549,983188,2022-10-07,3202.3,Bank Transfer,Bosnia and Herzegovina
6559298,987716,2021-11-23,402.86,PayPal,Belarus
6559608,8438,2023-12-12,2131.02,PayPal,Gabon
6559831,1456825,2025-05-05,282.8,PayPal,United States of America
6560934,257181,2022-11-20,855.94,Cash,Poland
6561098,1884641,2025-03-10,1429.96,Credit Card,Saint Kitts and Nevis
6561204,904779,2022-04-29,0.0,Bank Transfer,Chad
6562593,801893,2022-06-27,1938.6,Bank Transfer,Barbados
6562710,929655,2023-11-16,64.24,Cash,Nepal
6563014,976627,2024-03-21,2242.39,Credit Card,Sao Tome and Principe
6563325,1432597,2022-01-25,2663.45,Bank Transfer,Burkina Faso
6563898,1260295,2025-03-18,226.36,Credit Card,Grenada
6564005,139899,2022-05-14,1433.36,Cash,American Samoa
6564249,1865216,2023-04-30,1359.82,Credit Card,Tajikistan
6565329,1143705,2024-12-23,5145.89,Credit Card,Gabon
6566413,1722790,2024-08-13,1533.25,Cash,Georgia
6566565,1305360,2022-12-09,4051.15,PayPal,Niger
6566752,446829,2023-07-28,192.88,Credit Card,Western Sahara
6566766,1852406,2022-08-28,2041.75,Bank Transfer,Italy
6566851,935012,2023-07-14,2006.27,Bank Transfer,Svalbard & Jan Mayen Islands
6566888,1319509,2022-11-24,1060.48,Bank Transfer,Saint Martin
6566899,1292749,2023-07-05,1695.5,Bank Transfer,Sao Tome and Principe
6567260,420330,2022-03-29,0.0,Bank Transfer,Guinea-Bissau
6567366,504391,2025-08-25,342.99,Credit Card,Vietnam
6567455,572108,2022-10-08,0.0,PayPal,Georgia
6568238,1948604,2024-08-11,1985.33,Credit Card,San Marino
6568622,1407198,2023-05-22,689.71,Bank Transfer,Mali
6568922,389897,2024-11-18,1377.81,Credit Card,Philippines
6570138,1597592,2023-08-07,0.0,Bank Transfer,San Marino
6570204,235142,2024-09-04,806.57,Cash,France
6570278,965752,2022-10-26,2524.68,Cash,Turks and Caicos Islands
6570675,909785,2021-12-13,2270.59,Credit Card,Malawi
6571947,275744,2022-05-24,209.55,Credit Card,Angola
6572034,1629699,2023-07-19,6390.98,Bank Transfer,Svalbard & Jan Mayen Islands
6572356,557461,2022-11-04,0.0,Credit Card,Ireland
6574594,529477,2022-02-07,107.64,Cash,Myanmar
6574710,326594,2023-01-05,1719.48,Bank Transfer,Eritrea
6574811,845328,2025-03-28,2410.5,Bank Transfer,Antarctica (the territory South of 60 deg S)
6574900,116564,2023-11-06,1353.18,Credit Card,Egypt
6575082,1912798,2021-12-15,224.1,PayPal,Mauritius
6575187,713658,2021-09-12,1518.76,PayPal,Saint Vincent and the Grenadines
6576149,1195472,2022-08-30,2707.93,PayPal,Costa Rica
6576473,938469,2022-03-16,5016.17,Credit Card,Vanuatu
6576655,1271273,2022-11-12,3548.2,PayPal,Congo
6576989,99505,2023-06-18,3650.28,Cash,United States Virgin Islands
6577296,1915279,2023-09-26,1241.6,Bank Transfer,India
6577583,1603007,2021-11-27,1437.04,PayPal,Kiribati
6577808,1485382,2025-06-04,428.88,Bank Transfer,Turkmenistan
6577979,729554,2022-04-08,469.58,Credit Card,Fiji
6578665,1408692,2023-09-05,4039.81,Cash,Ireland
6579010,1318850,2022-11-12,3257.66,PayPal,Solomon Islands
6579156,98923,2021-11-06,1639.4,Bank Transfer,Ecuador
6580041,469895,2022-09-08,2026.95,Bank Transfer,Croatia
6580262,1471573,2025-02-11,4217.98,Bank Transfer,Niger
6580376,1663714,2022-04-11,640.45,PayPal,Albania
6580680,257181,2024-06-04,2531.9,Cash,Aruba
6580972,188360,2022-06-19,0.0,Credit Card,Nicaragua
6581014,160796,2023-03-18,1661.35,PayPal,Estonia
6581117,95200,2024-01-18,0.0,Bank Transfer,Monaco
6581376,261398,2025-02-15,2329.35,Credit Card,Costa Rica
6581581,1472957,2021-09-22,2760.4,PayPal,Myanmar
6582741,547585,2022-10-11,1189.14,Cash,Brazil
6583058,804954,2021-11-09,857.98,Bank Transfer,Albania
6583775,1690855,2022-02-07,937.96,Cash,Paraguay
6584370,75727,2024-02-11,0.0,PayPal,Afghanistan
6585844,964612,2024-11-15,1152.42,Bank Transfer,Tanzania
6586191,1833693,2024-02-29,2477.33,Cash,Bolivia
6586830,932945,2024-10-03,406.0,Bank Transfer,Malaysia
6586911,675754,2024-08-03,277.48,Credit Card,Iran
6587019,1975726,2023-09-08,726.5,Credit Card,Cape Verde
6587297,1250702,2024-01-04,1131.2,PayPal,British Virgin Islands
6588125,270566,2023-04-26,131.13,PayPal,Liechtenstein
6588339,447630,2022-10-02,526.75,PayPal,Tanzania
6588778,237380,2022-11-19,760.15,Credit Card,Chad
6588799,1616386,2024-12-27,5075.51,Cash,Hong Kong
6589322,586899,2021-10-02,1951.73,Credit Card,Indonesia
6589819,1088823,2024-05-15,1025.47,Cash,Latvia
6589975,1757502,2022-01-12,2978.6,PayPal,Sri Lanka
6590898,1069949,2022-05-09,2793.87,Bank Transfer,Serbia
6591233,475776,2023-02-06,2085.99,Bank Transfer,Albania
6592300,749165,2025-08-04,1472.23,Credit Card,Kiribati
6592339,161129,2023-06-13,1684.47,Credit Card,Anguilla
6593403,574632,2025-02-20,1279.39,PayPal,Samoa
6593538,1072810,2024-05-18,935.76,Cash,Uganda
6593708,1840949,2023-09-24,3534.03,PayPal,South Georgia and the South Sandwich Islands
6593773,1919656,2023-05-29,1368.92,Cash,New Caledonia
6593957,64501,2023-03-20,1484.76,Bank Transfer,Mongolia
