stock_id,product_id,quantity_change,movement_type,change_date
15319,7358,-25,OUT,2025-05-26
15320,6388,-62,OUT,2024-09-13
15321,8143,5,ADJUSTMENT,2023-06-13
15322,8143,-22,OUT,2022-11-23
15323,8143,-31,OUT,2024-09-12
15324,8143,-85,OUT,2022-02-28
15325,11158,235,IN,2024-11-18
15326,5240,186,IN,2021-10-03
15327,5240,236,IN,2022-12-06
15328,5240,-3,OUT,2024-05-05
15329,16066,383,IN,2021-10-17
15330,16066,328,IN,2024-10-21
15331,3651,427,IN,2025-04-21
15332,3651,-96,OUT,2025-10-25
15333,3651,-20,OUT,2023-01-01
15334,10051,40,ADJUSTMENT,2022-04-25
15335,8297,-19,ADJUSTMENT,2021-05-25
15336,8297,32,IN,2024-04-10
15337,8378,261,IN,2021-09-07
15338,15823,-45,ADJUSTMENT,2021-03-12
15339,19784,-8,OUT,2021-09-10
15340,14952,255,IN,2023-02-21
15341,14952,82,IN,2022-11-05
15342,14952,281,IN,2024-07-25
15343,14952,445,IN,2024-08-29
15344,14952,-85,OUT,2021-07-24
15345,11579,282,IN,2024-01-29
15346,11579,24,IN,2025-01-21
15347,13653,-7,OUT,2021-12-29
15348,13653,-4,OUT,2023-01-30
15349,13653,44,ADJUSTMENT,2022-12-31
15350,13653,-65,OUT,2021-04-05
15351,1761,493,IN,2023-10-23
15352,1761,98,IN,2022-03-27
15353,1761,374,IN,2022-08-27
15354,1761,-64,OUT,2023-04-10
15355,1761,-68,OUT,2023-08-11
15356,5448,-100,OUT,2024-10-30
15357,5448,-9,OUT,2022-12-28
15358,5448,-4,OUT,2025-05-04
15359,19578,-26,OUT,2023-09-05
15360,19578,187,IN,2022-03-02
15361,19578,-9,OUT,2022-01-03
15362,13281,-3,OUT,2024-08-16
15363,7610,273,IN,2024-07-26
15364,7610,439,IN,2025-02-20
15365,8312,-96,OUT,2024-06-01
15366,8312,-11,OUT,2023-10-06
15367,6114,-10,OUT,2022-04-30
15368,6114,-79,OUT,2025-04-24
15369,6114,414,IN,2025-09-24
15370,6114,-16,OUT,2021-04-13
15371,17870,93,IN,2021-12-03
15372,17870,-27,OUT,2023-11-02
15373,17870,-67,OUT,2023-04-29
15374,17870,309,IN,2021-08-26
15375,14472,-53,OUT,2021-04-07
15376,14472,-28,OUT,2021-01-28
15377,12373,-66,OUT,2025-04-22
15378,12373,-36,OUT,2022-02-20
15379,12373,-76,OUT,2021-08-22
15380,2933,445,IN,2021-02-07
15381,2933,-100,OUT,2021-09-20
15382,2933,465,IN,2022-06-01
15383,2933,-72,OUT,2021-06-15
15384,2933,45,IN,2021-01-01
15385,6127,98,IN,2024-04-16
15386,18603,405,IN,2024-07-14
15387,18603,-23,OUT,2024-04-18
15388,18603,-4,OUT,2022-07-04
15389,18603,375,IN,2022-09-11
15390,18603,90,IN,2024-12-18
15391,13182,-72,OUT,2024-11-06
15392,13182,209,IN,2021-10-17
15393,13182,-21,ADJUSTMENT,2024-10-31
15394,13182,20,IN,2022-07-24
15395,13182,394,IN,2022-05-03
15396,15407,3,ADJUSTMENT,2025-01-12
15397,15407,499,IN,2025-11-01
15398,15407,444,IN,2023-09-17
15399,15998,-51,OUT,2023-09-06
15400,15998,126,IN,2024-02-04
15401,15998,-9,ADJUSTMENT,2024-03-13
15402,15998,313,IN,2025-02-04
15403,15998,274,IN,2021-04-22
15404,19075,-38,ADJUSTMENT,2025-06-13
15405,19075,-4,OUT,2022-02-24
15406,19075,6,ADJUSTMENT,2022-06-13
15407,19075,-53,OUT,2022-08-07
15408,19075,31,ADJUSTMENT,2022-01-17
15409,16206,-32,OUT,2022-11-13
15410,16206,306,IN,2023-06-21
15411,16206,399,IN,2023-11-01
15412,16206,377,IN,2021-03-04
15413,16206,352,IN,2021-12-29
15414,1905,-15,OUT,2023-01-18
15415,15080,-41,OUT,2024-03-28
15416,15080,374,IN,2022-02-15
15417,15080,139,IN,2022-01-04
15418,15080,375,IN,2021-05-23
15419,15080,343,IN,2024-03-20
15420,5345,-21,OUT,2023-08-23
15421,5345,277,IN,2023-09-06
15422,5345,-2,OUT,2025-06-06
15423,5345,-65,OUT,2025-01-21
15424,5345,39,IN,2025-01-28
15425,1991,-86,OUT,2022-09-07
15426,1991,-1,ADJUSTMENT,2023-04-02
15427,1991,-12,OUT,2025-10-13
15428,1991,-16,OUT,2024-06-01
15429,883,-55,OUT,2025-03-12
15430,945,-1,OUT,2025-07-16
15431,945,86,IN,2022-06-01
15432,13173,82,IN,2022-09-07
15433,13173,68,IN,2024-06-21
15434,13173,268,IN,2025-07-04
15435,19491,188,IN,2023-07-05
15436,19491,135,IN,2021-09-12
15437,19491,-5,OUT,2023-05-23
15438,19491,-14,OUT,2023-03-14
15439,10712,439,IN,2023-11-29
15440,3600,0,ADJUSTMENT,2021-07-14
15441,18096,-66,OUT,2022-07-13
15442,19243,-3,OUT,2023-09-02
15443,19243,195,IN,2022-09-18
15444,19243,-23,OUT,2022-04-06
15445,19243,-28,OUT,2025-04-29
15446,18335,-35,OUT,2025-05-16
15447,18335,-23,OUT,2023-08-23
15448,18335,406,IN,2022-04-01
15449,18335,-60,OUT,2021-08-05
15450,14182,-45,OUT,2022-03-09
15451,14182,-37,ADJUSTMENT,2022-09-18
15452,14182,-64,OUT,2022-08-07
15453,14182,23,IN,2024-07-30
15454,9346,61,IN,2025-02-16
15455,9346,291,IN,2023-03-19
15456,9346,-38,OUT,2023-09-21
15457,9346,-45,OUT,2025-07-23
15458,6263,-75,OUT,2022-11-08
15459,6263,-53,OUT,2022-06-21
15460,17751,-93,OUT,2022-04-03
15461,17751,206,IN,2021-05-20
15462,17751,-39,OUT,2021-05-14
15463,17751,-36,OUT,2024-06-11
15464,17751,-19,OUT,2022-09-03
15465,3870,237,IN,2021-05-13
15466,3870,83,IN,2022-03-06
15467,3870,-55,OUT,2023-06-05
15468,3870,486,IN,2021-07-01
15469,8546,-68,OUT,2021-04-12
15470,8546,-78,OUT,2024-12-28
15471,8546,-82,OUT,2022-05-22
15472,8546,47,IN,2025-11-30
15473,6833,-64,OUT,2023-04-28
15474,6833,470,IN,2022-05-31
15475,6833,-11,OUT,2023-12-14
15476,6833,-66,OUT,2022-04-21
15477,10207,482,IN,2025-04-09
15478,17465,-56,OUT,2021-11-13
15479,7467,-49,OUT,2021-08-11
15480,2801,476,IN,2025-05-19
15481,2801,-11,OUT,2022-02-04
15482,5458,41,ADJUSTMENT,2023-08-03
15483,5458,352,IN,2023-07-01
15484,5458,-25,OUT,2024-12-08
15485,5458,407,IN,2025-01-31
15486,2015,109,IN,2024-07-20
15487,2015,-33,OUT,2023-07-13
15488,2015,-43,OUT,2024-07-07
15489,2015,-14,OUT,2022-07-30
15490,2015,-38,OUT,2022-12-22
15491,18049,231,IN,2021-08-05
15492,18049,379,IN,2024-09-28
15493,9015,492,IN,2023-04-20
15494,9015,-64,OUT,2024-02-13
15495,11003,-20,OUT,2021-05-01
15496,11003,-40,OUT,2021-05-10
15497,11003,434,IN,2021-07-02
15498,11003,-24,OUT,2021-12-03
15499,9648,-54,OUT,2025-09-22
15500,4980,62,IN,2021-08-26
15501,4980,114,IN,2021-04-05
15502,4980,394,IN,2025-11-21
15503,4980,-63,OUT,2024-05-24
15504,4980,-66,OUT,2022-10-31
15505,9780,321,IN,2024-02-21
15506,9780,483,IN,2022-02-28
15507,9780,350,IN,2024-02-16
15508,9780,-48,OUT,2021-02-05
15509,9780,-28,OUT,2022-12-15
15510,10960,-11,ADJUSTMENT,2021-01-07
15511,10960,129,IN,2021-08-22
15512,10960,-4,OUT,2025-07-13
15513,10960,-5,OUT,2022-07-13
15514,4440,-56,OUT,2024-05-22
15515,19442,-78,OUT,2024-05-28
15516,19442,160,IN,2024-12-23
15517,14628,334,IN,2023-08-29
15518,6284,-36,ADJUSTMENT,2021-12-23
15519,6284,472,IN,2022-07-08
15520,6284,-71,OUT,2023-06-12
15521,4914,136,IN,2024-04-23
15522,4914,181,IN,2021-06-17
15523,4914,-29,OUT,2021-11-20
15524,3706,223,IN,2022-02-02
15525,8587,175,IN,2023-08-13
15526,8587,288,IN,2023-07-06
15527,8587,-34,ADJUSTMENT,2024-10-26
15528,9342,-47,OUT,2021-05-02
15529,3991,-85,OUT,2023-05-12
15530,12501,-52,OUT,2024-08-02
15531,12501,-17,OUT,2024-07-21
15532,12501,-40,OUT,2024-05-08
15533,12501,-1,OUT,2023-03-26
15534,12501,-25,OUT,2024-06-06
15535,1904,-49,OUT,2024-12-13
15536,1904,195,IN,2023-04-08
15537,12949,-17,OUT,2021-06-19
15538,12949,135,IN,2023-11-11
15539,12949,-58,OUT,2021-02-01
15540,19495,-66,OUT,2023-07-28
15541,19495,109,IN,2022-08-26
15542,19495,-68,OUT,2024-10-28
15543,19495,10,ADJUSTMENT,2021-05-13
15544,19495,-35,ADJUSTMENT,2025-04-23
15545,3862,-50,OUT,2025-07-25
15546,3862,-80,OUT,2022-08-14
15547,3862,384,IN,2021-09-20
15548,3862,6,ADJUSTMENT,2025-01-24
15549,3862,319,IN,2022-03-13
15550,18579,-13,OUT,2024-08-31
15551,18579,-39,OUT,2023-08-28
15552,15358,-38,OUT,2024-11-07
15553,15358,185,IN,2022-11-19
15554,15358,26,ADJUSTMENT,2022-06-12
15555,15358,153,IN,2025-03-06
15556,15358,53,IN,2021-02-04
15557,16982,357,IN,2021-02-09
15558,16982,67,IN,2022-01-10
15559,16982,-43,ADJUSTMENT,2023-09-03
15560,16982,156,IN,2022-06-16
15561,5739,337,IN,2025-06-25
15562,5739,-82,OUT,2021-11-14
15563,16707,419,IN,2025-10-13
15564,13707,-55,OUT,2023-10-26
15565,13707,482,IN,2025-10-20
15566,13707,-78,OUT,2021-03-05
15567,13707,-11,OUT,2023-01-02
15568,5057,-56,OUT,2021-01-27
15569,5057,-54,OUT,2021-01-17
15570,5057,-59,OUT,2023-08-20
15571,5057,365,IN,2024-10-30
15572,5057,97,IN,2024-09-08
15573,3732,30,ADJUSTMENT,2022-09-22
15574,3732,-86,OUT,2025-06-11
15575,31,187,IN,2022-06-07
15576,31,-86,OUT,2022-09-20
15577,31,400,IN,2023-12-27
15578,31,191,IN,2025-08-01
15579,568,-82,OUT,2024-02-20
15580,568,217,IN,2022-01-20
15581,568,-21,ADJUSTMENT,2021-07-03
15582,568,-34,ADJUSTMENT,2024-10-18
15583,13344,480,IN,2023-06-21
15584,13344,195,IN,2023-04-06
15585,13344,-52,OUT,2024-11-24
15586,141,-22,OUT,2024-01-29
15587,141,-65,OUT,2024-09-01
15588,141,-77,OUT,2023-07-24
15589,16017,-65,OUT,2022-02-28
15590,16017,193,IN,2024-11-24
15591,5101,-57,OUT,2021-12-21
15592,5101,199,IN,2021-11-05
15593,5101,9,ADJUSTMENT,2021-02-20
15594,7830,328,IN,2024-01-31
15595,14451,363,IN,2023-04-08
15596,9747,-44,OUT,2025-03-10
15597,9747,180,IN,2022-03-06
15598,17567,195,IN,2022-06-26
15599,15713,-74,OUT,2024-07-27
15600,15713,-75,OUT,2022-08-10
15601,15713,-38,OUT,2021-09-23
15602,15143,269,IN,2023-07-05
15603,15143,-99,OUT,2021-10-01
15604,15126,-34,OUT,2021-02-26
15605,15126,19,ADJUSTMENT,2023-06-14
15606,15126,161,IN,2024-03-17
15607,15126,69,IN,2022-10-03
15608,11763,-71,OUT,2021-02-05
15609,11763,-20,OUT,2022-01-24
15610,11763,-38,OUT,2024-01-19
15611,11763,483,IN,2022-02-19
15612,11763,50,IN,2023-04-29
15613,14638,-58,OUT,2023-01-10
15614,2162,41,ADJUSTMENT,2024-02-25
15615,2162,116,IN,2023-01-18
15616,2162,409,IN,2021-02-19
15617,2162,-31,OUT,2021-03-10
15618,6526,-80,OUT,2021-01-22
15619,6526,-58,OUT,2021-03-04
15620,6526,352,IN,2023-09-23
15621,6526,269,IN,2021-05-17
15622,12583,23,ADJUSTMENT,2023-04-09
15623,12583,397,IN,2024-05-06
15624,12583,-7,OUT,2024-01-23
15625,12583,160,IN,2025-02-26
15626,9804,-48,ADJUSTMENT,2021-07-08
15627,7939,-5,OUT,2025-06-24
15628,7939,15,ADJUSTMENT,2025-02-09
15629,7939,375,IN,2023-07-21
15630,19921,53,IN,2023-07-04
15631,6445,-20,OUT,2021-11-18
15632,6445,33,ADJUSTMENT,2023-07-20
15633,6445,319,IN,2024-05-02
15634,6445,-61,OUT,2025-11-03
15635,6445,-20,ADJUSTMENT,2022-12-19
15636,3949,-80,OUT,2023-08-23
15637,2410,115,IN,2023-09-29
15638,2410,-40,OUT,2024-02-28
15639,2410,17,IN,2024-10-15
15640,2410,-61,OUT,2022-04-24
15641,19725,369,IN,2024-05-12
15642,19725,-31,ADJUSTMENT,2022-05-17
15643,1720,-39,OUT,2023-03-16
15644,1720,-94,OUT,2024-10-30
15645,1720,391,IN,2024-01-02
15646,1720,15,ADJUSTMENT,2024-08-22
15647,1720,139,IN,2025-03-04
15648,4831,-8,OUT,2024-01-24
15649,4831,38,ADJUSTMENT,2021-07-26
15650,10462,273,IN,2025-09-25
15651,10462,475,IN,2022-07-11
15652,10462,120,IN,2022-11-01
15653,10462,92,IN,2022-06-19
15654,16907,102,IN,2025-06-04
15655,16907,-10,ADJUSTMENT,2024-01-05
15656,17316,-77,OUT,2023-09-11
15657,15404,134,IN,2023-12-07
15658,15404,-32,OUT,2024-05-10
15659,15404,473,IN,2023-12-18
15660,13002,-81,OUT,2023-08-24
15661,13002,-26,OUT,2021-08-23
15662,13002,105,IN,2025-06-08
15663,13002,-77,OUT,2021-04-16
15664,10225,-12,ADJUSTMENT,2024-05-30
15665,10225,-37,OUT,2022-05-08
15666,10225,-3,OUT,2023-07-09
15667,6279,-69,OUT,2024-12-01
15668,6279,-48,OUT,2023-01-21
15669,6279,-79,OUT,2022-09-02
15670,6279,-69,OUT,2022-03-24
15671,7289,340,IN,2024-04-22
15672,7289,-47,ADJUSTMENT,2021-04-21
15673,7289,-10,OUT,2021-07-08
15674,7289,-42,OUT,2021-05-23
15675,7289,-42,OUT,2021-09-24
15676,9351,-44,OUT,2024-03-07
15677,7051,12,ADJUSTMENT,2025-09-05
15678,8985,-93,OUT,2023-11-24
15679,8985,352,IN,2024-10-18
15680,8985,46,IN,2021-08-31
15681,8985,433,IN,2021-03-27
15682,8985,-73,OUT,2025-03-23
15683,9309,-17,OUT,2025-05-27
15684,9309,112,IN,2022-06-28
15685,5569,39,ADJUSTMENT,2021-04-24
15686,16253,165,IN,2025-07-13
15687,16253,225,IN,2025-11-02
15688,16253,367,IN,2025-08-07
15689,16253,-92,OUT,2021-10-12
15690,19847,489,IN,2024-02-07
15691,19847,149,IN,2024-09-21
15692,19847,-77,OUT,2025-11-13
15693,3038,262,IN,2022-02-14
15694,3038,347,IN,2021-12-17
15695,3038,-60,OUT,2023-04-15
15696,3038,11,ADJUSTMENT,2021-04-18
15697,3038,-50,OUT,2023-08-21
15698,426,-22,OUT,2023-06-13
15699,426,-67,OUT,2023-10-16
15700,426,293,IN,2023-08-04
15701,426,156,IN,2025-03-26
15702,2133,48,ADJUSTMENT,2022-06-23
15703,2133,151,IN,2021-07-27
15704,2133,347,IN,2022-03-02
15705,2133,-41,ADJUSTMENT,2022-04-15
15706,2133,123,IN,2025-02-27
15707,11233,-94,OUT,2024-05-09
15708,11233,-2,OUT,2022-07-01
15709,11233,6,ADJUSTMENT,2025-08-18
15710,11233,30,ADJUSTMENT,2022-04-22
15711,11233,-59,OUT,2023-07-25
15712,11397,-35,OUT,2024-12-06
15713,11397,4,ADJUSTMENT,2023-07-28
15714,11397,-60,OUT,2022-04-07
15715,11397,-6,ADJUSTMENT,2021-09-03
15716,14796,-58,OUT,2025-08-07
15717,8483,-34,OUT,2025-09-17
15718,351,-77,OUT,2022-10-07
15719,2188,465,IN,2024-06-25
15720,2188,447,IN,2025-06-02
15721,6150,-34,OUT,2022-07-24
15722,6150,-92,OUT,2025-03-25
15723,453,-40,OUT,2025-02-14
15724,12679,432,IN,2021-12-27
15725,12679,-16,OUT,2021-12-25
15726,12679,50,ADJUSTMENT,2023-10-28
15727,12679,349,IN,2025-04-13
15728,18492,-8,ADJUSTMENT,2024-08-30
15729,18492,-19,OUT,2022-06-02
15730,18492,-63,OUT,2024-02-17
15731,18492,-96,OUT,2021-08-30
15732,3717,207,IN,2025-10-11
15733,3717,385,IN,2024-07-08
15734,3717,440,IN,2024-02-16
15735,3717,-29,OUT,2022-05-15
15736,13080,81,IN,2021-06-14
15737,13080,-97,OUT,2022-05-11
15738,13080,2,ADJUSTMENT,2022-12-23
15739,13080,41,IN,2024-07-07
15740,11843,41,IN,2024-01-03
15741,11843,-55,OUT,2023-01-28
15742,11843,-91,OUT,2024-07-06
15743,11843,224,IN,2022-09-24
15744,11843,394,IN,2023-04-14
15745,661,-42,ADJUSTMENT,2022-12-05
15746,16,475,IN,2023-05-23
15747,16,157,IN,2024-06-29
15748,10160,-65,OUT,2022-10-10
15749,10160,494,IN,2021-11-27
15750,10160,-37,OUT,2024-02-12
15751,10160,-41,OUT,2021-08-06
15752,10160,-5,OUT,2022-06-01
15753,10412,275,IN,2023-05-26
15754,10412,-31,ADJUSTMENT,2021-01-23
15755,10412,-56,OUT,2025-01-21
15756,12725,304,IN,2022-02-19
15757,3348,39,ADJUSTMENT,2022-06-10
15758,4340,-22,ADJUSTMENT,2021-07-23
15759,4340,252,IN,2022-08-08
15760,4340,24,IN,2024-04-30
15761,6627,-82,OUT,2024-07-22
15762,6627,-45,OUT,2023-11-01
15763,345,-42,OUT,2023-02-23
15764,345,225,IN,2023-03-23
15765,345,222,IN,2024-02-07
15766,345,16,IN,2025-04-20
15767,1619,-50,ADJUSTMENT,2024-01-25
15768,1619,-94,OUT,2023-04-17
15769,1619,-6,ADJUSTMENT,2022-05-24
15770,1367,-68,OUT,2021-05-10
15771,1367,-11,OUT,2025-06-29
15772,1367,81,IN,2024-02-14
15773,1367,-58,OUT,2022-12-14
15774,1367,210,IN,2021-10-03
15775,13961,-60,OUT,2023-06-22
15776,13961,-57,OUT,2024-12-09
15777,7644,-77,OUT,2021-09-03
15778,7644,-20,OUT,2025-02-12
15779,7644,-7,OUT,2022-01-02
15780,7644,28,ADJUSTMENT,2024-03-28
15781,7644,-27,OUT,2024-05-20
15782,1254,-20,OUT,2025-07-22
15783,1254,54,IN,2023-02-25
15784,1254,-23,OUT,2024-01-23
15785,1254,-68,OUT,2021-07-07
15786,7529,260,IN,2022-05-07
15787,2755,121,IN,2025-11-13
15788,2755,95,IN,2023-06-08
15789,2755,-82,OUT,2022-03-25
15790,2755,45,IN,2022-08-22
15791,2755,-5,OUT,2023-04-17
15792,8216,-35,OUT,2023-11-11
15793,8216,-56,OUT,2021-06-23
15794,8216,148,IN,2022-06-28
15795,8545,37,ADJUSTMENT,2025-05-12
15796,13764,-84,OUT,2022-07-09
15797,13764,-57,OUT,2023-11-04
15798,13764,82,IN,2021-02-02
15799,13764,74,IN,2023-08-01
15800,13764,36,ADJUSTMENT,2021-12-07
15801,2326,105,IN,2023-07-27
15802,2326,-6,OUT,2023-05-19
15803,2326,-57,OUT,2022-05-31
15804,2326,-70,OUT,2021-06-07
15805,2326,197,IN,2022-07-15
15806,766,399,IN,2022-06-28
15807,2127,-46,OUT,2024-05-30
15808,2127,-13,OUT,2024-03-10
15809,5349,104,IN,2023-08-24
15810,5349,-28,OUT,2021-10-01
15811,5349,-13,OUT,2023-12-30
15812,5349,305,IN,2025-06-16
15813,15934,-52,OUT,2022-02-17
15814,15934,146,IN,2022-11-14
15815,4221,-37,ADJUSTMENT,2023-11-28
15816,4221,-4,OUT,2023-06-15
15817,4221,360,IN,2025-04-21
15818,4221,-64,OUT,2022-09-23
15819,5956,325,IN,2023-09-14
15820,5956,-18,OUT,2024-09-01
15821,5956,9,ADJUSTMENT,2024-07-24
15822,5956,449,IN,2022-10-06
15823,5956,28,IN,2025-06-24
15824,16091,363,IN,2025-08-11
15825,16091,280,IN,2025-08-08
15826,16091,189,IN,2023-09-15
15827,16091,-79,OUT,2021-01-16
15828,16091,240,IN,2022-08-29
15829,1211,-63,OUT,2024-09-21
15830,9713,-68,OUT,2025-08-11
15831,9713,-92,OUT,2025-03-04
15832,9713,477,IN,2022-08-22
15833,2079,-43,OUT,2025-04-20
15834,6162,275,IN,2024-06-21
15835,6162,268,IN,2022-03-26
15836,6162,-71,OUT,2022-02-13
15837,6162,323,IN,2025-05-02
15838,6162,-28,OUT,2023-07-25
15839,697,21,ADJUSTMENT,2022-01-17
15840,697,-87,OUT,2023-10-11
15841,697,183,IN,2024-10-30
15842,697,-50,OUT,2023-09-13
15843,271,-59,OUT,2024-05-23
15844,271,416,IN,2025-11-19
15845,271,282,IN,2022-12-06
15846,271,86,IN,2022-11-11
15847,2636,339,IN,2024-03-05
15848,2636,332,IN,2021-02-12
15849,2636,237,IN,2021-02-09
15850,2636,432,IN,2025-05-14
15851,2636,237,IN,2023-08-23
15852,5984,-1,OUT,2021-06-05
15853,760,-60,OUT,2024-01-09
15854,760,-7,ADJUSTMENT,2021-04-12
15855,760,-97,OUT,2023-10-12
15856,760,-59,OUT,2024-01-05
15857,760,81,IN,2025-09-08
15858,19754,-12,OUT,2021-12-05
15859,19754,35,IN,2021-12-22
15860,19754,-81,OUT,2024-12-31
15861,19754,-27,OUT,2022-07-08
15862,19754,-1,OUT,2025-01-21
15863,17943,-47,OUT,2023-11-03
15864,17943,-9,OUT,2024-07-24
15865,17943,-33,ADJUSTMENT,2022-03-03
15866,17943,246,IN,2025-08-11
15867,17414,-2,ADJUSTMENT,2023-06-13
15868,17414,-86,OUT,2025-05-17
15869,17414,-28,OUT,2025-08-07
15870,17414,417,IN,2022-12-15
15871,9518,219,IN,2024-01-24
15872,9518,426,IN,2023-11-16
15873,9518,412,IN,2022-06-09
15874,2442,50,IN,2023-09-16
15875,6039,283,IN,2022-05-26
15876,6039,-21,OUT,2023-09-23
15877,19486,86,IN,2021-06-29
15878,19486,-32,OUT,2021-03-02
15879,19486,302,IN,2022-08-01
15880,19486,-26,OUT,2024-03-12
15881,19486,-22,OUT,2021-06-06
15882,9081,-41,ADJUSTMENT,2023-11-16
15883,9081,32,ADJUSTMENT,2024-08-30
15884,9081,331,IN,2023-02-07
15885,76,-32,ADJUSTMENT,2023-12-17
15886,76,144,IN,2021-03-12
15887,76,224,IN,2022-09-13
15888,76,366,IN,2023-10-25
15889,18448,-3,OUT,2025-06-19
15890,18448,272,IN,2025-04-13
15891,18448,90,IN,2022-08-02
15892,18448,95,IN,2024-01-24
15893,18448,281,IN,2024-12-04
15894,1287,380,IN,2023-07-31
15895,1287,-7,OUT,2021-02-14
15896,1287,325,IN,2021-02-01
15897,1287,-69,OUT,2022-10-19
15898,19210,-69,OUT,2025-03-17
15899,19210,-13,OUT,2022-01-17
15900,19210,-63,OUT,2024-03-02
15901,11399,-2,OUT,2022-08-05
15902,11399,263,IN,2025-11-21
15903,17763,95,IN,2022-05-06
15904,2066,-31,OUT,2021-05-23
15905,2066,132,IN,2025-03-12
15906,2066,-32,OUT,2024-08-02
15907,5327,95,IN,2021-02-25
15908,5327,-66,OUT,2023-05-11
15909,5327,-19,OUT,2025-08-03
15910,17741,255,IN,2021-05-12
15911,17741,171,IN,2024-04-28
15912,17741,465,IN,2023-02-15
15913,17741,-63,OUT,2023-11-24
15914,17741,335,IN,2023-03-07
15915,7825,-12,OUT,2024-03-02
15916,13557,286,IN,2022-01-09
15917,13557,309,IN,2023-11-13
15918,13557,360,IN,2023-04-09
15919,13557,287,IN,2023-03-10
15920,12486,-79,OUT,2025-09-16
15921,12486,-76,OUT,2022-08-25
15922,12486,374,IN,2021-02-17
15923,12486,-98,OUT,2025-02-26
15924,12486,307,IN,2021-11-27
15925,16896,-39,OUT,2022-10-27
15926,17792,233,IN,2021-08-12
15927,13889,-26,OUT,2022-11-02
15928,13889,245,IN,2021-07-05
15929,13889,317,IN,2024-04-20
15930,2279,-65,OUT,2021-10-18
15931,2279,-14,OUT,2021-10-31
15932,2279,-53,OUT,2022-04-29
15933,18895,-17,OUT,2024-02-05
15934,14915,-41,OUT,2023-02-16
15935,4607,338,IN,2025-08-03
15936,4607,-15,OUT,2025-01-03
15937,4607,-5,OUT,2025-02-24
15938,4607,476,IN,2022-08-14
15939,4607,68,IN,2021-09-20
15940,19957,-3,OUT,2023-04-10
15941,19957,455,IN,2021-08-10
15942,3245,20,IN,2022-02-18
15943,3245,-23,ADJUSTMENT,2025-06-16
15944,3245,-69,OUT,2021-12-19
15945,3245,-22,OUT,2021-12-28
15946,3245,-92,OUT,2023-06-22
15947,17299,-26,OUT,2022-03-21
15948,17299,55,IN,2022-01-30
15949,17299,-10,OUT,2023-04-25
15950,14737,-31,OUT,2023-03-19
15951,14737,-35,OUT,2022-10-08
15952,8831,-7,OUT,2024-08-02
15953,8831,19,IN,2021-10-12
15954,8831,-10,OUT,2025-07-20
15955,8831,48,IN,2023-05-29
15956,8831,-18,ADJUSTMENT,2023-07-21
15957,19324,-1,ADJUSTMENT,2021-08-05
15958,19324,-58,OUT,2024-10-29
15959,19324,-81,OUT,2022-10-17
15960,1182,-23,ADJUSTMENT,2021-09-15
15961,1182,-68,OUT,2024-01-22
15962,1182,-74,OUT,2024-02-19
15963,1182,466,IN,2025-11-21
15964,19185,-85,OUT,2022-03-02
15965,19185,-16,OUT,2021-10-24
15966,19185,-84,OUT,2021-03-02
15967,3134,-66,OUT,2021-01-30
15968,3134,-66,OUT,2025-08-07
15969,3134,162,IN,2021-04-28
15970,15475,-89,OUT,2021-04-04
15971,16083,118,IN,2021-07-03
15972,16083,304,IN,2023-12-15
15973,16083,14,IN,2023-05-29
15974,16083,354,IN,2025-04-02
15975,16083,278,IN,2024-12-11
15976,8091,165,IN,2024-12-19
15977,6199,96,IN,2022-01-28
15978,6199,-8,ADJUSTMENT,2025-03-22
15979,1025,347,IN,2024-11-12
15980,1025,-21,OUT,2022-07-31
15981,1025,234,IN,2022-11-12
15982,15285,-39,OUT,2023-10-18
15983,15285,-23,OUT,2021-07-23
15984,15285,-64,OUT,2021-04-11
15985,15285,82,IN,2021-02-23
15986,15285,151,IN,2024-08-23
15987,6965,73,IN,2024-06-13
15988,6965,222,IN,2021-05-06
15989,6965,-90,OUT,2021-02-28
15990,6965,351,IN,2021-03-01
15991,6965,-73,OUT,2025-08-11
15992,14519,224,IN,2024-02-20
15993,14519,187,IN,2021-05-16
15994,14519,-90,OUT,2021-06-26
15995,14519,-41,OUT,2021-01-19
15996,17727,21,ADJUSTMENT,2024-12-26
15997,17727,-90,OUT,2025-04-20
15998,17727,-41,OUT,2024-07-18
15999,19595,236,IN,2024-07-08
16000,19595,-2,ADJUSTMENT,2022-05-05
16001,9857,-65,OUT,2025-05-04
16002,9857,116,IN,2023-08-05
16003,9857,495,IN,2024-06-29
16004,9857,-29,OUT,2023-12-18
16005,9857,-65,OUT,2025-01-02
16006,16492,-57,OUT,2025-01-28
16007,3654,-30,OUT,2024-08-29
16008,3654,493,IN,2022-09-16
16009,15971,163,IN,2023-11-22
16010,15971,-73,OUT,2022-07-20
16011,15971,-57,OUT,2022-05-07
16012,15971,-93,OUT,2023-01-24
16013,15971,-51,OUT,2021-07-18
16014,17066,-69,OUT,2025-04-19
16015,17066,116,IN,2023-10-20
16016,15114,459,IN,2021-07-23
16017,15114,-10,OUT,2023-02-16
16018,405,144,IN,2024-10-10
16019,405,-89,OUT,2024-08-20
16020,12340,310,IN,2021-01-23
16021,12340,-77,OUT,2023-07-25
16022,7453,-29,OUT,2025-08-28
16023,7453,-98,OUT,2025-09-19
16024,7453,1,ADJUSTMENT,2021-08-04
16025,11982,64,IN,2023-02-15
16026,11982,-46,OUT,2024-12-24
16027,16862,-17,OUT,2021-04-23
