shipping_id,customer_address_id,shipping_status,shipping_cost
15980,923,Shipped,36.14
15981,5481,Delivered,49.08
15982,2084,Cancelled,22.13
15983,1488,Delivered,41.46
15984,2062,Cancelled,12.77
15985,1186,Shipped,7.13
15986,5690,Shipped,18.16
15987,166,Cancelled,15.39
15988,583,Cancelled,9.12
15989,672,Cancelled,19.0
15990,5107,Shipped,34.79
15991,1853,Cancelled,40.97
15992,4154,Processing,21.0
15993,2214,Delivered,31.97
15994,3895,Shipped,33.21
15995,130,Processing,7.94
15996,6236,Cancelled,11.01
15997,6281,Delivered,12.28
15998,444,Delivered,5.39
15999,2649,Delivered,32.7
16000,6222,Processing,14.55
16001,4406,Delivered,41.53
16002,5101,Pending,16.55
16003,654,Delivered,47.8
16004,3084,Delivered,10.25
16005,5415,Delivered,27.44
16006,872,Cancelled,36.2
16007,5100,Processing,8.38
16008,2132,Shipped,32.56
16009,552,Delivered,48.01
16010,1596,Pending,22.66
16011,1352,Delivered,19.92
16012,5264,Delivered,7.11
16013,4200,Delivered,42.26
16014,6461,Delivered,29.07
16015,3109,Pending,20.59
16016,4693,Delivered,29.67
16017,44,Delivered,14.48
16018,3139,Delivered,13.17
16019,6665,Delivered,36.77
16020,4459,Delivered,42.17
16021,2656,Pending,38.2
16022,2557,In Transit,20.32
16023,2410,Delivered,18.84
16024,6052,Delivered,29.5
16025,2631,Cancelled,27.13
16026,4762,Delivered,31.94
16027,2091,Delivered,24.61
16028,3568,Delivered,40.75
16029,618,Delivered,14.6
16030,5499,Shipped,31.83
16031,4614,In Transit,30.51
16032,123,Processing,15.62
16033,1522,Delivered,44.31
16034,2268,In Transit,20.41
16035,5642,Delivered,25.41
16036,5819,Delivered,35.62
16037,1708,Processing,7.96
16038,5928,Delivered,6.53
16039,6399,Delivered,35.56
16040,5567,Shipped,35.63
16041,6087,Shipped,12.12
16042,6485,In Transit,33.93
16043,3690,Delivered,17.2
16044,1006,Delivered,18.03
16045,1308,Delivered,41.19
16046,4944,Delivered,29.11
16047,2375,Delivered,40.33
16048,5424,Delivered,32.87
16049,3105,Cancelled,18.97
16050,825,In Transit,8.62
16051,782,Delivered,10.31
16052,649,Delivered,11.32
16053,6168,Shipped,9.19
16054,479,Delivered,37.31
16055,4858,Delivered,14.87
16056,4246,In Transit,8.84
16057,6064,Delivered,29.08
16058,1863,Delivered,40.36
16059,2508,Delivered,10.19
16060,6129,Delivered,14.52
16061,1119,Delivered,19.52
16062,3964,Delivered,46.57
16063,6462,Delivered,11.63
16064,5288,Shipped,30.7
16065,2791,Shipped,14.36
16066,3826,Delivered,48.37
16067,5135,Delivered,40.73
16068,5663,In Transit,43.73
16069,2385,Cancelled,47.47
16070,3690,Pending,25.74
16071,628,Delivered,43.38
16072,2760,Delivered,14.62
16073,1327,Processing,22.78
16074,1130,Cancelled,26.55
16075,2066,Delivered,47.65
16076,2277,Processing,41.75
16077,1649,Delivered,34.67
16078,1484,Delivered,47.83
16079,6270,Delivered,12.12
16080,6139,Processing,30.4
16081,520,In Transit,42.83
16082,2575,Delivered,46.32
16083,5876,Delivered,24.91
16084,1157,Delivered,18.65
16085,6479,Pending,19.48
16086,3625,Delivered,6.66
16087,4429,Delivered,20.56
16088,185,Shipped,16.93
16089,472,Delivered,48.61
16090,1533,Delivered,39.63
16091,2871,Delivered,12.25
16092,6652,Delivered,47.23
16093,2557,Delivered,46.67
16094,4747,Shipped,44.4
16095,5086,Delivered,15.35
16096,6032,Delivered,10.54
16097,5813,Delivered,17.11
16098,3519,Cancelled,44.08
16099,269,Delivered,8.75
16100,4044,Delivered,17.08
16101,5536,Delivered,20.43
16102,1410,In Transit,8.14
16103,2536,In Transit,38.73
16104,6486,Delivered,16.77
16105,2532,Pending,20.01
16106,5765,Shipped,10.63
16107,2951,Delivered,8.3
16108,6429,Delivered,35.9
16109,997,In Transit,48.21
16110,19,Processing,9.51
16111,735,Cancelled,48.74
16112,5966,In Transit,44.42
16113,70,Delivered,29.92
16114,3387,Pending,37.06
16115,2857,Shipped,30.46
16116,3510,Shipped,46.51
16117,4585,Delivered,6.78
16118,5613,Delivered,46.52
16119,1320,Delivered,41.42
16120,1539,Delivered,46.2
16121,5757,Delivered,7.05
16122,2349,Delivered,41.78
16123,651,Delivered,28.87
16124,2268,Shipped,12.15
16125,3592,Delivered,36.84
16126,1994,Delivered,7.72
16127,1826,Delivered,34.98
16128,1662,Delivered,49.48
16129,6129,Delivered,14.96
16130,474,Delivered,18.21
16131,1197,Delivered,13.34
16132,50,Delivered,31.9
16133,254,Shipped,37.88
16134,1107,Delivered,14.78
16135,2185,Shipped,13.5
16136,2493,In Transit,20.21
16137,4683,Delivered,49.81
16138,6631,Delivered,16.63
16139,548,Processing,15.02
16140,4796,Delivered,26.4
16141,6167,In Transit,24.56
16142,5856,Processing,14.47
16143,3246,Shipped,28.18
16144,1689,Delivered,8.33
16145,3650,Delivered,45.94
16146,1006,Delivered,47.99
16147,2851,Delivered,13.12
16148,2462,Delivered,20.62
16149,4875,Shipped,15.22
16150,6315,Delivered,41.47
16151,3759,Delivered,38.18
16152,6666,Delivered,40.03
16153,4831,Delivered,19.6
16154,926,Shipped,19.27
16155,5359,Delivered,42.07
16156,6074,Pending,40.93
16157,5608,Delivered,48.51
16158,4549,Processing,37.73
16159,6202,Cancelled,12.15
16160,5644,Delivered,27.63
16161,324,Cancelled,30.95
16162,3651,Delivered,31.1
16163,1177,Delivered,42.19
16164,3672,Delivered,30.16
16165,5518,Delivered,23.28
16166,2083,Pending,31.03
16167,5993,Delivered,6.4
16168,4232,Delivered,20.32
16169,3708,Shipped,44.93
16170,3483,Cancelled,20.5
16171,1120,Pending,38.04
16172,4390,In Transit,12.86
16173,5775,Shipped,49.81
16174,485,Delivered,16.46
16175,3927,Delivered,9.3
16176,4056,In Transit,46.98
16177,277,Delivered,25.03
16178,2414,Delivered,12.28
16179,2764,Delivered,36.75
16180,3294,Cancelled,7.03
16181,6113,Delivered,44.89
16182,476,Shipped,20.73
16183,5411,Delivered,32.92
16184,2636,Delivered,5.21
16185,3122,Cancelled,30.66
16186,5458,Delivered,32.09
16187,2025,Delivered,38.04
16188,733,Delivered,8.75
16189,6291,Delivered,27.85
16190,3868,Delivered,47.23
16191,5254,Delivered,6.11
16192,438,Delivered,16.94
16193,477,Delivered,18.32
16194,3297,Delivered,28.52
16195,1850,Delivered,18.87
16196,6344,Shipped,27.47
16197,679,Delivered,5.29
16198,5133,Delivered,39.07
16199,3125,Delivered,25.83
16200,1470,Delivered,39.17
16201,5956,Delivered,8.49
16202,5783,Delivered,23.03
16203,6545,Delivered,12.23
16204,6045,Shipped,47.08
16205,4320,Delivered,33.43
16206,346,Delivered,33.28
16207,230,Delivered,28.56
16208,3189,Delivered,18.87
16209,500,In Transit,23.17
16210,3974,Delivered,5.52
16211,6029,Delivered,49.0
16212,1858,Delivered,26.19
16213,6029,Shipped,9.5
16214,1522,Cancelled,19.15
16215,1649,Delivered,30.94
16216,846,Delivered,45.05
16217,3232,Delivered,26.03
16218,5827,Delivered,22.1
16219,423,Shipped,25.55
16220,2661,Delivered,20.13
16221,2624,Delivered,17.6
16222,6667,Cancelled,21.88
16223,583,Delivered,30.01
16224,6348,Delivered,14.27
16225,969,In Transit,22.01
16226,4825,Cancelled,8.06
16227,2338,Cancelled,10.11
16228,2648,Delivered,41.23
16229,5810,Cancelled,41.49
16230,5455,Processing,11.22
16231,5938,Delivered,27.24
16232,852,Delivered,27.23
16233,1393,Delivered,12.38
16234,4697,Delivered,16.16
16235,2185,Delivered,14.18
16236,6065,Delivered,5.45
16237,5843,Delivered,6.22
16238,5354,Delivered,41.17
16239,4762,Shipped,14.14
16240,4891,Delivered,17.06
16241,4921,Processing,8.04
16242,173,Delivered,8.82
16243,5796,Processing,7.05
16244,2009,Delivered,25.4
16245,1280,Delivered,16.62
16246,4164,Delivered,49.79
16247,4183,Processing,30.59
16248,2447,Delivered,31.46
16249,24,Shipped,44.88
16250,5527,Shipped,27.53
16251,54,In Transit,8.05
16252,4074,Delivered,41.16
16253,6384,Delivered,16.82
16254,1829,Delivered,38.73
16255,1391,Delivered,6.13
16256,5591,Delivered,31.31
16257,4475,Delivered,33.97
16258,6607,Shipped,17.12
16259,4614,Shipped,36.23
16260,1603,Delivered,17.35
16261,5326,Processing,35.55
16262,2608,Delivered,12.75
16263,6005,Delivered,9.86
16264,6151,In Transit,40.68
16265,5456,Delivered,23.26
16266,1199,Delivered,10.92
16267,2708,Delivered,26.77
16268,5761,Shipped,30.73
16269,5116,Delivered,40.27
16270,2175,Delivered,36.54
16271,3639,Delivered,28.55
16272,6299,Delivered,6.15
16273,5151,In Transit,47.39
16274,5941,Delivered,42.25
16275,6007,Delivered,37.98
16276,3274,Delivered,31.2
16277,6286,Pending,44.34
16278,4944,Delivered,12.76
16279,6173,In Transit,5.92
16280,6476,Cancelled,28.11
16281,5119,Delivered,22.52
16282,3870,Cancelled,27.57
16283,6469,In Transit,30.07
16284,4944,Shipped,47.0
16285,1783,Delivered,28.29
16286,2343,Delivered,10.93
16287,23,Delivered,48.63
16288,783,Delivered,17.42
16289,1843,Delivered,9.9
16290,4385,Delivered,44.68
16291,916,Processing,25.6
16292,5644,Delivered,17.89
16293,5094,Delivered,20.58
16294,4383,Shipped,33.48
16295,2114,Pending,45.23
16296,3393,Pending,39.17
16297,5972,Delivered,29.29
16298,698,Delivered,10.81
16299,3185,Cancelled,11.59
16300,3271,Delivered,5.73
16301,6080,Delivered,12.75
16302,3367,Delivered,5.39
16303,4912,Delivered,37.88
16304,2371,Delivered,33.16
16305,611,In Transit,33.42
16306,1947,Shipped,32.43
16307,3456,Shipped,47.87
16308,246,Shipped,28.13
16309,5966,In Transit,33.05
16310,5934,Delivered,47.81
16311,2435,Delivered,41.87
16312,1635,Delivered,45.73
16313,5044,Shipped,11.73
16314,884,Delivered,11.46
16315,2754,Processing,11.22
16316,2609,Delivered,39.62
16317,3251,In Transit,7.61
16318,180,Delivered,28.63
16319,4161,Delivered,8.67
16320,1483,Delivered,31.28
16321,2091,Delivered,29.39
16322,906,Shipped,49.59
16323,5318,Shipped,35.86
16324,295,Delivered,12.94
16325,4666,Delivered,18.55
16326,1894,Shipped,49.39
16327,5650,Delivered,31.27
16328,3208,Delivered,7.04
16329,2962,Delivered,39.47
16330,6203,Delivered,11.6
16331,5021,Delivered,9.99
16332,5884,Delivered,25.07
16333,3365,Delivered,19.31
16334,3274,Processing,43.49
16335,5272,Delivered,16.7
16336,6654,In Transit,42.14
16337,5956,Delivered,10.91
16338,5002,Delivered,37.15
16339,1217,Delivered,49.57
16340,878,Delivered,46.33
16341,1021,Delivered,49.59
16342,5332,Shipped,39.75
16343,1236,Delivered,12.88
16344,34,Delivered,35.73
16345,5759,Delivered,6.43
16346,5553,Delivered,28.18
16347,4768,Delivered,34.15
16348,2480,Delivered,40.25
16349,6086,In Transit,17.1
16350,1042,Delivered,38.04
16351,3972,Cancelled,44.98
16352,5213,Pending,23.01
16353,854,Delivered,34.17
16354,1429,Cancelled,5.09
16355,4187,Cancelled,26.94
16356,1986,Delivered,38.6
16357,5885,Cancelled,39.22
16358,6052,Delivered,21.01
16359,4424,Cancelled,45.72
16360,6339,Delivered,37.72
16361,6377,Delivered,19.27
16362,3749,Delivered,15.18
16363,1250,In Transit,15.01
16364,4481,Delivered,39.46
16365,471,In Transit,6.68
16366,5083,Cancelled,37.55
16367,1475,Cancelled,31.65
16368,3600,Processing,40.16
16369,3066,Delivered,24.66
16370,4232,Delivered,35.56
16371,755,Cancelled,39.29
16372,3855,Delivered,12.59
16373,3299,Shipped,44.88
16374,392,Delivered,38.44
16375,4718,Delivered,25.76
16376,3438,Delivered,11.96
16377,5607,Delivered,44.57
16378,33,Shipped,20.89
16379,842,Delivered,34.57
16380,4659,Shipped,19.75
16381,2168,In Transit,25.24
16382,6668,Shipped,48.81
16383,5397,Delivered,8.55
16384,417,Delivered,36.2
16385,4372,Delivered,7.86
16386,2798,Delivered,33.71
16387,3624,Delivered,22.62
16388,2444,In Transit,18.24
16389,6242,Delivered,10.03
16390,1735,Delivered,25.4
16391,878,Delivered,18.37
16392,6462,Delivered,40.53
16393,5269,Pending,30.36
16394,4813,Delivered,36.92
16395,6134,Delivered,36.54
16396,5920,Delivered,27.12
16397,5021,Delivered,38.23
16398,1633,Delivered,15.58
16399,4570,Cancelled,48.97
16400,1749,Shipped,30.9
16401,6527,Delivered,35.35
16402,5446,Pending,49.02
16403,3331,Delivered,14.65
16404,5436,Delivered,45.42
16405,106,Delivered,48.81
16406,2857,Delivered,36.81
16407,4051,Delivered,5.82
16408,5473,Shipped,32.77
16409,6556,In Transit,39.98
16410,5129,Delivered,47.44
16411,5683,Delivered,13.57
16412,3279,Delivered,14.26
16413,3183,Delivered,16.22
16414,2085,Delivered,9.92
16415,5198,Delivered,30.7
16416,3474,Delivered,6.3
16417,5113,Delivered,29.79
16418,6637,Delivered,43.62
16419,3309,Delivered,29.55
16420,5617,Delivered,29.35
16421,4572,Cancelled,30.43
16422,5260,Shipped,25.81
16423,2444,Delivered,12.98
16424,293,Delivered,44.36
16425,6478,Delivered,6.75
16426,6040,In Transit,45.82
16427,3791,Delivered,41.06
16428,6548,Delivered,42.98
16429,3061,Processing,44.34
16430,1464,Shipped,6.75
16431,3023,Delivered,17.44
16432,5576,Delivered,25.7
16433,3110,Pending,13.84
16434,4064,Processing,15.02
16435,4264,Processing,22.44
16436,6091,In Transit,30.71
16437,3473,Pending,22.68
16438,1783,Delivered,34.21
16439,3019,Delivered,47.7
16440,1733,Delivered,43.1
16441,4383,In Transit,17.27
16442,6669,Delivered,7.89
16443,2049,Shipped,8.68
16444,196,Shipped,16.82
16445,3594,Shipped,40.02
16446,2194,Delivered,20.04
16447,3231,Shipped,5.66
16448,6106,Pending,27.68
16449,139,Delivered,27.24
16450,678,Delivered,18.56
16451,6327,Shipped,5.74
16452,106,Delivered,37.93
16453,4997,Shipped,46.61
16454,3554,Delivered,36.11
16455,5344,Delivered,12.12
16456,116,Shipped,42.92
16457,2080,Delivered,40.04
16458,5961,Delivered,46.99
16459,6272,Delivered,15.86
16460,6568,In Transit,36.55
16461,6181,Delivered,8.05
16462,6452,In Transit,48.12
16463,1571,Delivered,12.14
16464,6093,Delivered,39.07
16465,358,Delivered,24.76
16466,2169,Delivered,25.98
16467,4781,In Transit,27.9
16468,3387,Shipped,6.2
16469,5087,Cancelled,46.62
16470,4006,Delivered,46.33
16471,1406,In Transit,45.79
16472,2968,Processing,39.18
16473,4412,Delivered,22.14
16474,675,Delivered,16.68
16475,2271,Delivered,47.95
16476,6313,Delivered,31.8
16477,964,In Transit,24.22
16478,4881,Delivered,48.97
16479,2085,Delivered,32.64
16480,5865,Delivered,39.35
16481,5856,Delivered,13.69
16482,2451,Delivered,19.65
16483,5899,Delivered,31.87
16484,675,Delivered,49.53
16485,1922,Pending,8.84
16486,4554,Delivered,6.44
16487,331,In Transit,26.19
16488,6051,Cancelled,44.48
16489,6267,Cancelled,28.33
16490,991,In Transit,37.96
16491,1117,Processing,33.77
16492,2301,Delivered,29.3
16493,5656,Delivered,7.14
16494,5184,Processing,13.37
16495,1195,Delivered,28.18
16496,3622,Delivered,15.39
16497,2900,Cancelled,12.24
16498,99,In Transit,16.62
16499,3015,Delivered,21.61
16500,2018,Cancelled,20.75
16501,4664,Delivered,39.59
16502,6607,Delivered,47.62
16503,3139,Delivered,46.11
16504,4217,In Transit,42.64
16505,3957,Delivered,40.87
16506,4979,Delivered,37.8
16507,6022,Delivered,41.7
16508,4086,Delivered,6.07
16509,1490,Delivered,30.11
16510,3981,Delivered,39.68
16511,3526,Pending,10.66
16512,6324,Shipped,39.73
16513,1694,Delivered,26.26
16514,946,Shipped,28.93
16515,5593,Processing,25.37
16516,304,Delivered,30.24
16517,5864,Delivered,37.42
16518,5618,In Transit,42.78
16519,893,Delivered,6.34
16520,4932,Delivered,43.68
16521,5593,Processing,6.31
16522,321,Processing,27.51
16523,515,Delivered,47.59
16524,5435,In Transit,45.42
16525,2364,Cancelled,40.91
16526,873,Shipped,40.45
16527,4385,Processing,24.54
16528,649,Delivered,12.78
16529,6670,Delivered,12.71
16530,6507,Delivered,39.02
16531,4569,Shipped,32.35
16532,1931,Delivered,23.87
16533,4836,Delivered,39.77
16534,798,Delivered,18.08
16535,4072,Delivered,13.25
16536,4943,Delivered,44.75
16537,4806,Delivered,6.26
16538,734,Delivered,44.01
16539,946,Processing,36.37
16540,2567,Shipped,16.94
16541,3502,Processing,30.31
16542,6671,Delivered,12.05
16543,4755,In Transit,10.3
16544,160,Delivered,46.14
16545,1029,Delivered,23.85
16546,3695,Delivered,34.74
16547,573,Cancelled,6.17
16548,4037,Delivered,27.06
16549,4822,Delivered,16.99
16550,179,Cancelled,14.72
16551,4978,In Transit,20.76
16552,5835,Delivered,23.71
16553,6111,Delivered,29.08
16554,225,Delivered,28.87
16555,2002,Delivered,34.39
16556,2919,Delivered,38.13
16557,6054,Cancelled,32.66
16558,3316,In Transit,9.49
16559,5300,Delivered,19.69
16560,3782,Delivered,5.13
16561,38,Delivered,17.23
16562,6106,In Transit,24.19
16563,2545,Processing,28.08
16564,6672,Pending,30.65
16565,4873,Delivered,47.13
16566,3430,Delivered,38.92
16567,4626,Delivered,41.29
16568,3563,In Transit,14.63
16569,1166,Processing,47.11
16570,4549,Delivered,42.6
16571,509,Delivered,12.86
16572,2375,Delivered,41.63
16573,5053,Shipped,26.32
16574,5085,Delivered,48.45
16575,6565,Delivered,40.34
16576,5074,Shipped,19.44
16577,1149,Delivered,12.86
16578,6673,Delivered,45.25
16579,1562,Delivered,34.79
16580,58,Delivered,13.31
16581,69,Delivered,21.78
16582,4764,Delivered,35.49
16583,4678,Delivered,21.46
16584,6333,Delivered,5.53
16585,5388,Delivered,25.38
16586,6564,In Transit,10.96
16587,2440,Cancelled,24.26
16588,6025,Delivered,11.68
16589,2267,Delivered,24.88
16590,4275,Pending,13.61
16591,2121,Delivered,24.97
16592,1522,Delivered,23.32
16593,4533,Shipped,23.03
16594,3335,Delivered,38.96
16595,978,Delivered,18.45
16596,1308,Delivered,31.03
16597,4912,In Transit,6.73
16598,6355,Shipped,37.41
16599,2283,Shipped,48.33
16600,6420,Delivered,22.56
16601,2028,Processing,14.79
16602,1710,Delivered,33.55
16603,3553,Pending,18.67
16604,4597,Delivered,37.3
16605,4054,Delivered,46.08
16606,5104,Pending,22.2
16607,5836,Delivered,42.29
16608,1950,Delivered,17.63
16609,3310,In Transit,49.14
16610,2100,Shipped,13.08
16611,866,Delivered,15.08
16612,3271,Delivered,23.07
16613,5720,Delivered,11.07
16614,5767,Delivered,48.9
16615,2409,Delivered,8.69
16616,6100,Delivered,18.5
16617,4764,Delivered,28.0
16618,21,In Transit,23.7
16619,788,Pending,29.31
16620,5648,Delivered,29.25
16621,649,Pending,6.5
16622,2579,Delivered,47.55
16623,6661,Delivered,15.3
16624,5086,Delivered,9.72
16625,3804,Delivered,13.62
16626,5409,Delivered,23.99
16627,6532,Pending,44.6
16628,4610,In Transit,35.3
16629,558,Delivered,22.87
16630,5622,Delivered,8.44
16631,2325,Delivered,25.11
16632,5652,Delivered,22.87
16633,2727,Processing,23.98
16634,6353,Delivered,29.09
16635,3280,Cancelled,26.89
16636,2972,Delivered,27.75
16637,3264,Delivered,44.95
16638,4943,Cancelled,35.0
16639,4359,Delivered,46.99
16640,5869,Delivered,24.16
16641,3595,Delivered,33.57
16642,3340,Shipped,19.85
16643,4351,Delivered,29.71
16644,5850,Delivered,27.83
16645,196,Delivered,33.98
16646,4768,Shipped,13.74
16647,1076,Delivered,26.36
16648,1792,Delivered,27.9
16649,2321,In Transit,19.31
16650,2043,Delivered,26.47
16651,6609,Pending,6.05
16652,2081,Delivered,39.65
16653,1271,Delivered,38.19
16654,6674,Shipped,27.84
16655,4834,Delivered,29.31
16656,2642,Delivered,23.64
16657,2268,Delivered,37.36
16658,6005,Delivered,43.41
16659,5295,Cancelled,18.87
16660,899,Delivered,8.19
16661,335,Shipped,24.16
16662,4237,Delivered,25.43
16663,2070,Delivered,46.87
16664,6233,Delivered,47.48
16665,841,Delivered,22.54
16666,6362,Delivered,33.08
16667,2127,Delivered,29.29
16668,1529,Cancelled,10.66
16669,6443,Pending,31.45
16670,1625,In Transit,30.12
16671,1953,Shipped,15.72
16672,277,Delivered,37.36
16673,4439,Delivered,46.95
16674,6544,Cancelled,6.76
16675,2242,Delivered,23.08
16676,6368,Delivered,40.06
16677,225,Delivered,15.74
16678,4247,Delivered,36.25
16679,5661,In Transit,28.19
16680,891,In Transit,41.09
16681,2470,Delivered,9.0
16682,3308,Delivered,34.29
16683,2047,Delivered,17.85
16684,2594,Shipped,31.01
16685,4074,Cancelled,41.05
16686,4287,Pending,12.82
16687,56,Delivered,47.17
16688,5188,In Transit,24.56
16689,3041,Delivered,27.5
16690,647,Processing,36.4
16691,3802,Pending,30.53
16692,5396,Delivered,42.99
16693,5488,Pending,5.01
16694,2189,Delivered,45.31
16695,2395,Delivered,22.96
16696,910,Pending,25.99
16697,609,Delivered,37.29
16698,5366,Delivered,40.83
16699,6673,Delivered,33.12
16700,4241,Delivered,45.18
16701,632,Cancelled,48.82
16702,4054,Delivered,36.27
16703,6217,Shipped,20.56
16704,6281,Delivered,37.95
16705,1314,Shipped,47.02
16706,5094,Processing,7.81
16707,6441,Delivered,10.99
16708,6016,Cancelled,10.24
16709,626,Delivered,21.58
16710,3799,Cancelled,49.4
16711,5743,Delivered,12.03
16712,2412,Delivered,48.15
16713,4889,Delivered,22.78
16714,5987,Shipped,10.23
16715,3417,Delivered,11.13
16716,1252,Delivered,13.55
16717,405,Delivered,9.92
16718,6493,Delivered,39.37
16719,2,Shipped,35.7
16720,4612,Delivered,25.74
16721,6675,Delivered,18.22
16722,1006,In Transit,29.27
16723,4758,Delivered,30.16
16724,3566,Delivered,30.85
16725,6006,Delivered,19.55
16726,4990,Delivered,39.16
16727,495,Shipped,9.28
16728,6126,Shipped,14.22
16729,6638,Delivered,19.35
16730,5260,Delivered,17.27
16731,2076,Delivered,12.79
16732,5135,Delivered,17.9
16733,6469,Cancelled,42.79
16734,5690,Delivered,14.96
16735,1043,Delivered,18.42
16736,2293,Delivered,30.25
16737,3714,Delivered,36.26
16738,2025,Shipped,31.0
